Date,AvgTemp,MaxTemp,MinTemp,Precip,Snowfall,SnowDepth
7/24/2010,,,,0.01,,
7/25/2010,,,,0.06,,
7/26/2010,,,,0,0,
7/27/2010,,,,0,0,
7/28/2010,,,,0.19,,
7/29/2010,,,,0,0,
7/30/2010,,,,0,0,
7/31/2010,,,,0.08,,
8/1/2010,,,,0,,
8/2/2010,,,,0,0,
8/3/2010,,,,0.6,,
8/4/2010,,,,0.01,,
8/5/2010,,,,0,0,
8/6/2010,,,,0,0,
8/9/2010,,,,,,
8/10/2010,,,,0,0,
8/11/2010,,,,0,0,
8/12/2010,,,,0,,
8/13/2010,,,,,0,
8/15/2010,,,,,,
8/16/2010,,,,0.03,,
8/17/2010,,,,0.23,,
8/18/2010,,,,0.01,,
8/19/2010,,,,0.92,,
8/20/2010,,,,0.11,,
8/21/2010,,,,0.23,,
8/23/2010,,,,,,
8/24/2010,,,,0,0,
8/25/2010,,,,0.12,,
8/27/2010,,,,,,
8/30/2010,,,,,,
8/31/2010,,,,0,0,
9/1/2010,,,,0.3,,
9/2/2010,,,,0.52,,
9/3/2010,,,,0.74,,
9/4/2010,,,,0.5,,
9/6/2010,,,,,,
9/7/2010,,,,0.19,,
9/8/2010,,,,0.68,,
9/9/2010,,,,0.07,,
9/10/2010,,,,0,0,
9/11/2010,,,,0,0,
9/13/2010,,,,,,
9/14/2010,,,,0.03,,
9/15/2010,,,,0.04,,
9/18/2010,,,,,,
9/21/2010,,,,,,
9/22/2010,,,,0.06,,
9/23/2010,,,,0,,
9/24/2010,,,,3.09,,
9/27/2010,,,,,,
9/29/2010,,,,,,
9/30/2010,,,,0.13,,
10/1/2010,,,,0,,
10/4/2010,,,,,,
10/5/2010,,,,0,0,
10/6/2010,,,,0,0,
10/7/2010,,,,0,0,
10/8/2010,,,,0,0,
10/12/2010,,,,,,
10/13/2010,,,,0.09,,
10/14/2010,,,,0,,
10/15/2010,,,,0,,
10/18/2010,,,,,,
10/19/2010,,,,0,0,
